S,K,T,r,sigma,C,P,lhs_C_minus_P,rhs_S_minus_PV_K,residual
108.1061139700395,119.47981288184982,0.8692244324104141,0.044905752564728486,0.14464014729969069,3.196207925434848,9.996076391416608,-6.79986846598176,-6.799868465981774,1.4210854715202004e-14
84.6869804534837,136.0719068325894,1.5440284463136662,0.06767997711275435,0.25380175119597126,1.8915277154967072,39.774714871519166,-37.88318715602246,-37.88318715602246,0.0
109.09154914814167,63.210283730154394,1.5674706765816793,0.010965488047810862,0.12421138033061446,46.958905833354116,0.0004607850155480403,46.95844504833857,46.95844504833857,0.0
52.28038710296975,111.43797405419198,0.49294570227666024,0.028815189274201736,0.37927589024396535,0.015824967880635116,57.60169984128255,-57.58587487340192,-57.58587487340193,7.105427357601002e-15
145.85592132414453,59.50957482299346,1.888923827802388,0.057257947267053515,0.1828082166099248,92.44697019315126,0.0001583033772887205,92.44681188977397,92.44681188977397,0.0
98.23034369429001,122.57156282714269,0.3292451411430042,0.024737617383246632,0.22082862751345542,0.26362061032611805,23.610580679759295,-23.346960069433177,-23.34696006943318,3.552713678800501e-15
128.2735227250286,58.449321882352024,1.8026319566048976,0.02493161810888803,0.257650310871239,72.47111182812347,0.07820491852979117,72.39290690959368,72.39290690959368,0.0
58.272999992243854,143.5939822700626,0.29075172673463767,0.08526738614952141,0.26664385322765916,1.0722620687490805e-09,81.80481783212718,-81.80481783105492,-81.80481783105492,0.0
98.66583308381604,63.74079300378021,0.6026256411874911,0.0990219702415245,0.10066428306992022,38.6173929642504,9.43751164760675e-11,38.617392964156025,38.617392964156025,0.0
99.0706994354521,145.88802459090803,1.7083092185291182,0.060037248522560364,0.14482814839947902,0.6277365782731428,33.22419245857107,-32.596455880297924,-32.596455880297924,0.0
143.78264549749827,130.08841760850967,0.44103493745756617,0.08551627577935421,0.44510582549635125,26.733076842875377,8.223848948295313,18.509227894580064,18.509227894580064,0.0
107.17280523760755,109.36820044663541,0.8857790694889426,0.09912894978936454,0.10049322500476326,8.36475692094929,1.3664678366770886,6.998289084272201,6.998289084272187,1.4210854715202004e-14
97.34894010569539,128.26241046295468,0.9547326698938398,0.022743629971189724,0.30326694232515006,3.531030277778047,31.689419833877224,-28.158389556099177,-28.15838955609918,3.552713678800501e-15
76.69756630918936,129.5114838983086,0.5659920487440984,0.050342105192891604,0.2958008026028832,0.09866893029087453,49.27446294177986,-49.17579401148898,-49.17579401148899,7.105427357601002e-15
83.15689973425522,144.60270628173305,1.4494658825383746,0.04533154442577279,0.23323766440425514,0.49484968320960565,52.74473875894516,-52.24988907573555,-52.24988907573554,-1.4210854715202004e-14
102.06724024715378,75.33833538391872,1.7175358338641873,0.017204435528156654,0.2725308080585799,31.810814027224026,2.8882885407548198,28.922525486469205,28.922525486469212,-7.105427357601002e-15
93.89114603050467,109.00758953583092,1.7616927657255863,0.07797971555152701,0.41223245501063377,19.805593708675097,20.93005900099167,-1.1244652923165717,-1.1244652923165717,0.0
